cnpj,razao_social,origem,nota,ativo,prioridade,aliases,site,url_produtos,url_blog,url_carreiras,gupy_slug,linkedin_url
51074068000156,PLATAFORMA 40 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 40,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074727000154,PLATAFORMA 41 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 41,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074989000119,PLATAFORMA 42 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 42,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51075077000161,PLATAFORMA 43 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 43,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51075495000159,PLATAFORMA 44 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 44,https://approvedlegal.com.br,,,,,
63653001000155,PONTE GLOBAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Ponte Global,https://manteca.dev,,,,,
63216323000137,PROPHEX ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Prophex Ativos Virtuais,https://lucasprim.com/,,,,,
16614207000196,R A V ASSUNCAO ESCRITORIO ADMINISTRATIVO VIRTUAL,SPSAV,BBB,1,2,A E Z Consultoria E Assessoria Empresarial | R A V Assuncao Escritorio Administrativo Virtual,,,,,,
62279050000107,REDOTX (SAMBA) SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Redotx (Samba),https://redotpay.com,,,,,
17635177000167,REMITLY CORRETORA DE CÂMBIO LTDA.,INCUMBENTE,BBB,1,2,Remitly,https://remitly.com,,,,,
31857323000120,RIPPLE BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Ripple Brasil | Ripple Brasil Sociedade Prestadora De Servicos De Ativo Virtual,https://raleigh-corp.com.br/,,,,,https://linkedin.com/company/raleighcorp
38143963000117,RMC SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Zynxx Global,https://www.zynxxglobal.com/,,,,,
64813461000166,S2S SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,,https://exchange2s.com,,,,,
45031765000127,SCHUTZ TECNOLOGIA E GESTAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Schutz Tecnologia E Investimentos | Schutz Tecnologia E Gestao De Ativos Virtuais,https://schutzinvestments.com.br,,,,,
68757681000170,SIMPAUL CORRETORA DE CAMBIO E VALORES MOBILIARIOS  S.A.,INCUMBENTE,BBB,1,2,Simpaul E Valores Mobiliarios,https://simpaul.com.br,,,,,
60896598000170,SLAB TOKEN SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Slab Token,https://slabassets.com,,,,,
64509033000144,SMART SWAPS INTERMEDIACAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Smart Swaps Intermediacao De Ativos Virtuais,https://sallesnogueira.com.br/,,,,,https://linkedin.com/company/salles-nogueira-advogados
49273085000170,SOL SERVICOS ADMINISTRATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Rc Facil Taboao Da Serra | Sol Servicos Administrativos Virtuais,,,,,,
63593618000122,SPHERE BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Sphere Brasil,https://spherepay.com,,,,,
62551927000177,SRM EXCHANGE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Srm Exchange,https://srmcapital.com.br/,,,,,
61461894000101,SUL GRANDE DIGITAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Sul Grande Digital,https://sulgrande.com,,,,,
64319477000117,TGW BRAZIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Tgw Brazil,https://redbishops.com,,,,,
64072882000183,THE GLOBAL SOUTH (BRASIL) SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,The Global South (Brasil),https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
33261770000147,TRADER TARGET ADMINISTRACAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Trader Target | Trader Target Administracao De Ativos Virtuais,,,,,,
62280490000184,TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,INCUMBENTE,BBB,1,2,Dibran | Traders,https://mesquitacont.com.br,,,,,
04289288000117,TRAMOIA INFORMATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Tramoia | Tramoia Informativo Virtual,https://tramoia.com.br,,,,,
41586874000150,TRKBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Trkbit,https://www.trkbit.co/,,,,,
62740005000108,TRUST EXCHANGE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Trust Exchange,https://srmcapital.com.br/,,,,,
51060346000116,TWO TWENTY SIX SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Two Twenty Six,,,,,,
22373678000152,UNION CAPITAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Union Capital,,,,,,
63241334000177,V FIALDINI CRIPTO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,V Fialdini Cripto,https://fialdiniadvogados.com.br,,,,,https://linkedin.com/company/fialdini-advogados
63145230000169,VAULTUM PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Vaultum,https://valoski.com.br/,,,,,
60440284000169,VELCO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Velco Brasil,https://www.mplegal.com.br/,,,,,https://linkedin.com/in/cesar-madeira-padovesi-978162222
62356016000199,WB SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,,https://whitebit.com,,,,,
59794320000103,XEND SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Xend,https://xend.forex,,,,,
05389174000101,XP SERVIÇOS FINANCEIROS DTVM LTDA,INCUMBENTE,BBB,1,2,Xp Servicos Financeiros Dtvm,https://modal.com.br,,,,,
63945921000147,YELLOW SUBMARINE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Yellow Submarine,https://serpacpl.com.br/,,,,,https://linkedin.com/company/serpac-servi%C3%A7os-paralegais-ltda.
61304707000186,ZIMBA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Zimba,https://gowd.com/,,,,,https://linkedin.com/company/gowdoficial
76621457000185,4UM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,BB,0,3,4Um Investimentos,https://4um.com.br,,,,,
33817677000176,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,B,0,3,Abc Brasil,https://abcbrasil.com.br,,,,,
44527444000155,ABN AMRO CLEARING CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,INCUMBENTE,B,0,3,Abn Amro Clearing,https://abnamroclearing.com,,,,,
43050917000103,"ACTIVTRADES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.",INCUMBENTE,BB,0,3,Activtrades Titulos E Valores Mobiliarios,https://activtrades.com,,,,,
00250699000148,AGK CORRETORA DE CAMBIO S.A.,INCUMBENTE,B,0,3,,https://agkcorretora.com.br,,,,,
62178421000164,ALFA CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.,INCUMBENTE,BB,0,3,Alfa E Valores Mobiliarios,https://safra.com.br,,,,,
17312661000155,AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA,INCUMBENTE,B,0,3,Amaril Franklin Corretora De Titulos E Valores,https://amarilfranklin.com.br,,,,,
67600379000141,ANDBANK DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,INCUMBENTE,B,0,3,Andbank Dtvm | Andbank,,,,,,
36864992000142,APEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,BB,0,3,Maf Dtvm | Apex,https://apexgroup.com,,,,,
04684647000130,"ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.",INCUMBENTE,B,0,3,Arc Associados Gouveia Campedelli,https://arccorretora.com.br,,,,,
44323831000170,ATUAL SOCIEDADE CORRETORA DE CÂMBIO LTDA,INCUMBENTE,BB,0,3,Atual Cambio | Atual Sociedade,,,,,,
61384004000105,AVENUE SECURITIES BANCO DE INVESTIMENTO S.A.,INCUMBENTE,B,0,3,Avenue Investment Bank Avenue Bank | Avenue Securities Banco De Investimento,https://avenue.us,,,,,
25280945000135,AVS SOCIEDADE CORRETORA DE CÂMBIO LTDA.,INCUMBENTE,B,0,3,Avs Sociedade,,,,,,
18684408000195,AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,INCUMBENTE,BB,0,3,Azimut Brasil Dtvm | Azimut Brasil,https://azimutwealth.com.br,,,,,
40434681000110,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,INCUMBENTE,B,0,3,Azumi,https://assetbank.com.br,,,,,
28195667000106,BANCO ABC BRASIL S.A.,INCUMBENTE,BB,0,3,Banco Abc Brasil,https://abcbrasil.com.br,,,,,
03532415000102,BANCO ABN AMRO CLEARING S.A.,INCUMBENTE,B,0,3,Banco Abn Amro Clearing,https://abnamroclearing.com,,,,,
04814563000174,BANCO AFINZ S.A. - BANCO MÚLTIPLO,INCUMBENTE,BB,0,3,Banco Afinz | Banco Afinz S.A. - Banco Multiplo,https://afinz.com.br,,,,,
10664513000150,BANCO AGIBANK S.A.,INCUMBENTE,BB,0,3,Banco Agibank,https://agi.com.br,,,,,
60770336000165,BANCO ALFA DE INVESTIMENTO S.A.,INCUMBENTE,BB,0,3,Banco Alfa De Investimento,https://safra.com.br,,,,,
03323840000183,BANCO ALFA S.A.,INCUMBENTE,BB,0,3,Banco Alfa,https://safra.com.br,,,,,
48795256000169,BANCO ANDBANK (BRASIL) S.A.,INCUMBENTE,B,0,3,Andbank | Banco Andbank (Brasil),https://andbank.com.br,,,,,
54403563000150,BANCO ARBI S.A.,INCUMBENTE,B,0,3,Banco Arbi,https://bancoarbi.com.br,,,,,
00997185000150,BANCO B3 S.A.,INCUMBENTE,BB,0,3,Banco B3,https://b3.com.br,,,,,
10866788000177,BANCO BANDEPE S.A.,INCUMBENTE,B,0,3,Bandepe | Banco Bandepe,https://targetlaw.com.br,,,,,
00556603000174,BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.,INCUMBENTE,B,0,3,Banco Bari De Investimentos E Financiamentos,https://bancobari.com.br,,,,,
15124464001159,BANCO BESA S.A.,INCUMBENTE,B,0,3,Banco Besa,https://btgpactual.com,,,,,
50585090000106,BANCO BMG CONSIGNADO S.A.,INCUMBENTE,B,0,3,Bmg Consignado | Banco Bmg Consignado,https://bancobmg.com.br,,,,,
61186680000174,BANCO BMG S.A.,INCUMBENTE,B,0,3,Banco Bmg,https://bancobmg.com.br,,,,,
62421979000129,BANCO BMG SOLUÇÕES FINANCEIRAS S.A.,INCUMBENTE,B,0,3,Banco Bmg Solucoes Financeiras,https://bancobmg.com.br,,,,,
01522368000182,BANCO BNP PARIBAS BRASIL S.A.,INCUMBENTE,BB,0,3,Bnp Brasil | Banco Bnp Paribas Brasil,https://br.bnpparibas.com,,,,,
15114366000169,BANCO BOCOM BBM S.A.,INCUMBENTE,B,0,3,Banco Bocom Bbm,https://bocombbm.com.br,,,,,
04184779000101,BANCO BRADESCARD S.A.,INCUMBENTE,B,0,3,Banco Bradescard,,,,,,
06271464000119,BANCO BRADESCO BBI S.A.,INCUMBENTE,BB,0,3,Banco Bradesco Bbi,,,,,,
33147315000115,BANCO BRADESCO BERJ S.A.,INCUMBENTE,B,0,3,Berj | Banco Bradesco Berj,https://bradescoberj.com.br,,,,,
07207996000150,BANCO BRADESCO FINANCIAMENTOS S.A.,INCUMBENTE,B,0,3,Banco Bradesco Financiamentos,,,,,,
60746948000112,BANCO BRADESCO S.A.,INCUMBENTE,B,0,3,Bradesco Est Unif | Banco Bradesco,,,,,,
01852137000137,BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA,INCUMBENTE,B,0,3,Banco Brasileiro De Credito,https://jsl.com.br,,,,,
30306294000145,BANCO BTG PACTUAL S.A.,INCUMBENTE,B,0,3,Banco Btg Pactual,https://btgpactual.com,,,,,
01858774000110,BANCO BV S.A.,INCUMBENTE,BB,0,3,Banco Bv,,,,,,
61348538000186,BANCO C6 CONSIGNADO S.A.,INCUMBENTE,BB,0,3,Banco C6 Consignado,https://c6bank.com,,,,,
31872495000172,BANCO C6 S.A.,INCUMBENTE,BB,0,3,Banco C6,https://c6bank.com,,,,,
33466988000138,BANCO CAIXA GERAL - BRASIL S.A.,INCUMBENTE,B,0,3,Banco Caixa Geral - Brasil,https://bcgbrasil.com.br,,,,,
03609817000150,BANCO CARGILL S.A.,INCUMBENTE,B,0,3,Banco Cargill,https://cargill.com,,,,,
02658435000153,BANCO CATERPILLAR S.A.,INCUMBENTE,B,0,3,Banco Caterpillar,https://cat.com,,,,,
33132044000124,BANCO CEDULA S.A.,INCUMBENTE,B,0,3,Banco Cedula,,,,,,
33479023000180,BANCO CITIBANK S.A.,INCUMBENTE,B,0,3,Banco Citibank,https://citi.com,,,,,
31597552000152,BANCO CLASSICO S.A.,INCUMBENTE,B,0,3,Banco Classico,https://bancoclassico.com.br,,,,,
02992446000175,BANCO CNH INDUSTRIAL CAPITAL S.A.,INCUMBENTE,B,0,3,Banco Cnh Industrial Capital,https://cnhind.com,,,,,
02038232000164,BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB,INCUMBENTE,B,0,3,Banco Sicoob | Banco Cooperativo Sicoob S.A. - Banco Sicoob,https://sicoob.com.br,,,,,
01181521000155,BANCO COOPERATIVO SICREDI S.A.,INCUMBENTE,BB,0,3,Banco Cooperativo Sicredi,https://sicredi.com.br,,,,,
61033106000186,BANCO CREFISA S.A.,INCUMBENTE,B,0,3,Banco Crefisa,https://crefisa.com.br,,,,,
75647891000171,BANCO CRÉDIT AGRICOLE BRASIL S.A.,INCUMBENTE,B,0,3,Banco Credit Agricole Brasil,https://ca-cib.com,,,,,
08357240000150,BANCO CSF S.A.,INCUMBENTE,B,0,3,Banco Csf,https://carrefour.com,,,,,
04902979000144,BANCO DA AMAZONIA S.A.,INCUMBENTE,B,0,3,Basa Direcao Geral | Banco Da Amazonia,https://bancoamazonia.com.br,,,,,
10690848000143,BANCO DA CHINA BRASIL S.A.,INCUMBENTE,BB,0,3,Bank Of China Brasil | Banco Da China Brasil,https://boc-brazil.com,,,,,
62232889000190,BANCO DAYCOVAL S.A.,INCUMBENTE,B,0,3,Banco Daycoval,,,,,,
33987793000133,BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.,INCUMBENTE,BB,0,3,Banco De Investimentos Ubs (Brasil),https://ubs.com,,,,,
33042151000161,BANCO DE LA NACION ARGENTINA,INCUMBENTE,B,0,3,Banco De La Nacion Argentina,,,,,,
44189447000126,BANCO DE LA PROVINCIA DE BUENOS AIRES,INCUMBENTE,B,0,3,Banco De La Provincia De Buenos Aires,,,,,,
05040481000182,BANCO DE LAGE LANDEN BRASIL S.A.,INCUMBENTE,B,0,3,Banco Dll Brasil | Banco De Lage Landen Brasil,https://dllgroup.com,,,,,
92874270000140,BANCO DIGIMAIS S.A.,INCUMBENTE,B,0,3,Banco Digimais,https://bancodigimais.com.br,,,,,
27098060000145,BANCO DIGIO S.A.,INCUMBENTE,B,0,3,Banco Digio,https://digio.com.br,,,,,
00000000000191,BANCO DO BRASIL S.A.,INCUMBENTE,B,0,3,Direcao Geral | Banco Do Brasil,https://bb.com.br,,,,,
13009717000146,BANCO DO ESTADO DE SERGIPE S.A.,INCUMBENTE,B,0,3,Banese | Banco Do Estado De Sergipe,https://banese.com.br,,,,,
04913711000108,BANCO DO ESTADO DO PARÁ S.A.,INCUMBENTE,B,0,3,Banpara | Banco Do Estado Do Para,https://banparanet.com.br,,,,,
92702067000196,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,INCUMBENTE,B,0,3,Banrisul | Banco Do Estado Do Rio Grande Do Sul,https://banrisul.com.br,,,,,
33644196000106,BANCO FATOR S.A.,INCUMBENTE,B,0,3,Banco Fator,,,,,,
58616418000108,BANCO FIBRA S.A.,INCUMBENTE,B,0,3,Banco Fibra,https://bancofibra.com.br,,,,,
11758741000152,BANCO FINAXIS S.A.,INCUMBENTE,B,0,3,Banco Finaxis,https://finaxis.com.br,,,,,
45246410000155,BANCO GENIAL S.A.,INCUMBENTE,BB,0,3,Banco Genial,https://genial.com.vc,,,,,
59274605000113,BANCO GM S.A.,INCUMBENTE,B,0,3,Banco Gm,https://gmfinancial.com,,,,,
31880826000116,BANCO GUANABARA S.A.,INCUMBENTE,B,0,3,Banco Guanabara,https://bancoguanabara.com.br,,,,,
03634220000165,BANCO HONDA S.A.,INCUMBENTE,B,0,3,Banco Honda,https://honda.com.br,,,,,
53518684000184,BANCO HSBC S.A.,INCUMBENTE,BB,0,3,Banco Hsbc,,,,,,
30172491000119,BANCO HYUNDAI CAPITAL BRASIL S.A.,INCUMBENTE,B,0,3,Banco Hyundai Capital Brasil,https://br.hcs.com,,,,,
34270520000136,BANCO IBM S.A.,INCUMBENTE,B,0,3,Banco Ibm,https://br.ibm.com,,,,,
04866275000163,BANCO INBURSA S.A.,INCUMBENTE,B,0,3,Banco Inbursa,https://inbursa.com,,,,,
33588252000132,BANCO INDUSCRED DE INVESTIMENTO S.A.,INCUMBENTE,BB,0,3,Banco Induscred De Investimento,https://bancoinduscred.com.br,,,,,
31895683000116,BANCO INDUSTRIAL DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Industrial Do Brasil,https://bib.com.br,,,,,
61182408000116,BANCO INVESTCRED UNIBANCO S.A.,INCUMBENTE,B,0,3,Banco Investcred Unibanco,https://itau-unibanco.com.br,,,,,
60394079000104,BANCO ITAUBANK S.A.,INCUMBENTE,BB,0,3,Banco Itaubank,https://itau-unibanco.com.br,,,,,
17192451000170,BANCO ITAUCARD S.A.,INCUMBENTE,BB,0,3,Itaucard Financeira | Banco Itaucard,https://itau-unibanco.com.br,,,,,
61190658000106,BANCO ITAÚ VEÍCULOS S.A.,INCUMBENTE,BB,0,3,Banco Itau Veiculos,https://itau-unibanco.com.br,,,,,
03017677000120,BANCO J. SAFRA S.A.,INCUMBENTE,BB,0,3,Banco J. Safra,https://safra.com.br,,,,,
33172537000198,BANCO J.P. MORGAN S.A.,INCUMBENTE,BB,0,3,Jpmorgan | Banco J.P. Morgan,,,,,,
91884981000132,BANCO JOHN DEERE S.A.,INCUMBENTE,B,0,3,Banco John Deere,https://bancojohndeere.com.br,,,,,
07656500000125,BANCO KDB DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Kdb Do Brasil,https://bancokdb.com.br,,,,,
02318507000113,BANCO KEB HANA DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Keb Hana Do Brasil,,,,,,
23903068000186,BANCO KOMATSU DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Komatsu Do Brasil,,,,,,
33254319000100,BANCO LOSANGO S.A. - BANCO MÚLTIPLO,INCUMBENTE,B,0,3,Losango Est Unif | Banco Losango S.A. - Banco Multiplo,https://ortecsp.com.br,,,,,
59118133000100,BANCO LUSO BRASILEIRO S.A.,INCUMBENTE,B,0,3,Banco Luso Brasileiro,https://lusobank.com.br,,,,,
34169557000172,BANCO MERCANTIL DE INVESTIMENTOS S/A,INCUMBENTE,B,0,3,Banco Mercantil De Investimentos,https://mercantil.com.br,,,,,
17184037000110,BANCO MERCANTIL DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Mercantil | Banco Mercantil Do Brasil,https://mercantil.com.br,,,,,
60814191000157,BANCO MERCEDES-BENZ DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Mercedes-Benz Do Brasil,https://daimlertruck.com,,,,,
61088183000133,BANCO MIZUHO DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Mizuho Do Brasil,,,,,,
07441209000130,BANCO MONEO S.A.,INCUMBENTE,B,0,3,Banco Moneo,https://bancomoneo.com.br,,,,,
02801938000136,BANCO MORGAN STANLEY S.A.,INCUMBENTE,B,0,3,Banco Morgan Stanley,https://morganstanley.com,,,,,
60498557000126,BANCO MUFG BRASIL S.A.,INCUMBENTE,B,0,3,Banco Mufg Brasil,,,,,,
33222241000134,BANCO NACIONAL DE INVESTIMENTOS S.A.,INCUMBENTE,B,0,3,Estabelecimento Unificado | Banco Nacional De Investimentos,https://bnsa.com.br,,,,,
17157777000167,BANCO NACIONAL S.A.,INCUMBENTE,B,0,3,Banco Nacional,https://btgpactual.com,,,,,
92894922000108,BANCO ORIGINAL S.A.,INCUMBENTE,B,0,3,Banco Original,https://original.com.br,,,,,
28517628000188,BANCO PACCAR S.A.,INCUMBENTE,B,0,3,Banco Paccar,https://paccar.com,,,,,
59285411000113,BANCO PAN S.A.,INCUMBENTE,B,0,3,Banco Pan,https://grupopan.com,,,,,
61820817000109,BANCO PAULISTA S.A.,INCUMBENTE,BB,0,3,Banco Paulista,https://bancopaulista.com.br,,,,,
62144175000120,BANCO PINE S.A.,INCUMBENTE,B,0,3,Banco Pine,https://pine.com,,,,,
40429946000192,BANCO PORTO REAL DE INVESTIMENTOS S.A,INCUMBENTE,B,0,3,Banco Porto Real De Investimentos,https://bpr.com.br,,,,,
01023570000160,BANCO RABOBANK INTERNATIONAL BRASIL S.A.,INCUMBENTE,B,0,3,Banco Rabobank International Brasil,https://rabobank.com,,,,,
11476673000139,BANCO RANDON S.A.,INCUMBENTE,B,0,3,Banco Randon,https://randoncorp.com,,,,,
62307848000115,BANCO RCI BRASIL S.A.,INCUMBENTE,B,0,3,Banco Rci Brasil,https://mobilize-fs.com,,,,,
68900810000138,BANCO RENDIMENTO S.A.,INCUMBENTE,B,0,3,Banco Rendimento,https://rendimento.com.br,,,,,
00517645000104,BANCO RIBEIRAO PRETO S.A.,INCUMBENTE,B,0,3,Banco Ribeirao Preto,https://brp.com.br,,,,,
80271455000180,BANCO RNX S.A.,INCUMBENTE,B,0,3,Rnx Banco | Banco Rnx,https://bancornx.com.br,,,,,
33603457000140,BANCO RODOBENS S.A.,INCUMBENTE,BB,0,3,Banco Rodobens,https://rodobens.com.br,,,,,
58160789000128,BANCO SAFRA S.A.,INCUMBENTE,BB,0,3,Banco Safra,,,,,,
90400888000142,BANCO SANTANDER (BRASIL) S.A.,INCUMBENTE,BB,0,3,Banco Santander (Brasil),https://targetlaw.com.br,,,,,
60935819000172,BANCO SANY BRASIL S.A.,INCUMBENTE,B,0,3,Banco Sany | Banco Sany Brasil,https://sanygroup.com,,,,,
00795423000145,BANCO SEMEAR S.A.,INCUMBENTE,B,0,3,Banco Semear,https://bancosemear.com.br,,,,,
11970623000103,BANCO SENFF S.A.,INCUMBENTE,B,0,3,Banco Senff,https://senff.com.br,,,,,
76543115000194,BANCO SISTEMA S.A.,INCUMBENTE,BB,0,3,Banco Sistema,https://btgpactual.com,,,,,
61533584000155,BANCO SOCIETE GENERALE BRASIL S.A.,INCUMBENTE,B,0,3,Banco Societe Generale Brasil,https://sgcib.com,,,,,
60889128000180,BANCO SOFISA S.A.,INCUMBENTE,B,0,3,Banco Sofisa,https://sofisa.com.br,,,,,
62237425000176,BANCO STELLANTIS S.A.,INCUMBENTE,BB,0,3,Banco Stellantis,https://stellantis.com,,,,,
28811341000166,BANCO STONEX S.A.,INCUMBENTE,B,0,3,Banco Stonex,https://stonex.com,,,,,
60518222000122,BANCO SUMITOMO MITSUI BRASILEIRO S.A.,INCUMBENTE,BB,0,3,Sumitomo Mitsui Banking Corporation Brasil | Banco Sumitomo Mitsui Brasileiro,https://smbcgroup.com.br,,,,,
03215790000110,BANCO TOYOTA DO BRASIL S.A.,INCUMBENTE,B,0,3,Banco Toyota Do Brasil,,,,,,
52067630000187,BANCO TRATON BRASIL S.A.,INCUMBENTE,B,0,3,Banco Traton Brasil,https://tratonfs.com,,,,,
11703662000144,BANCO TRAVELEX S.A.,INCUMBENTE,BB,0,3,******* | Banco Travelex,https://confidencecambio.com.br,,,,,
